"","X","idno","cntry","agea","eisced","gndr","rlgdgr","domicil","blgetmg","hinctnta","uemp3m","hincfel","stfdem","stfeco","gincdif","sofrdst","lrscale","trstep","trstun","stfgov","euftf","imsmetn","imdfetn","impcntr","imbgeco","imwbcnt","polintr","psppsgva","psppipla","frprtpl","freehms","hmsacld","atchctr","imueclt","impenv","vote_pop_2","elec_system","pop_choice_2","GDP","occup","vote_eu","pop_att"
"1481",2214,8492,"BE",41,4,2,5,4,2,6,1,2,5,9,2,2,6,3,4,4,2,2,3,3,5,5,3,2,2,3,1,1,7,6,2,0,"Proportional","r",1.128595725,3,1,3
"1482",2215,8611,"BE",41,7,2,0,3,2,8,2,2,4,5,2,2,5,4,4,4,5,2,2,2,5,5,3,2,1,3,2,2,8,5,3,0,"Proportional","r",1.128595725,2,1,3.66666666666667
"1483",2216,8724,"BE",26,7,1,5,4,2,9,2,1,4,6,2,2,1,3,3,5,7,3,4,3,6,4,3,2,2,2,2,2,7,4,2,4,"Proportional","r",1.128595725,7,1,3
"1484",2217,8735,"BE",26,7,1,1,1,2,7,2,1,8,7,1,4,8,6,7,6,3,2,2,2,3,8,1,4,4,4,1,1,5,5,2,0,"Proportional","r",1.128595725,3,1,6.66666666666667
"1485",2218,8763,"BE",61,6,2,5,3,2,7,2,1,8,5,4,5,6,3,3,6,1,3,3,3,5,5,3,3,3,4,2,5,8,8,2,0,"Proportional","r",1.128595725,3,1,5.33333333333333
"1486",2219,8793,"BE",49,6,2,6,4,2,9,2,2,5,5,2,3,7,6,5,5,7,2,2,2,5,7,3,1,3,3,2,2,8,6,3,0,"Proportional","r",1.128595725,2,1,5.66666666666667
"1487",2220,8858,"BE",33,3,1,5,4,2,3,1,2,7,8,1,2,7,7,5,8,2,4,4,4,5,6,4,1,1,3,1,1,8,5,2,0,"Proportional","r",1.128595725,9,1,5
"1488",2221,8877,"BE",66,7,1,8,3,2,10,2,1,6,6,3,3,6,6,5,5,8,2,2,2,7,5,3,3,3,2,1,2,7,6,2,0,"Proportional","r",1.128595725,2,1,6
"1489",2222,8943,"BE",20,4,2,9,3,2,9,2,1,6,7,2,4,6,7,7,5,7,2,2,2,6,7,3,3,5,2,2,2,4,8,2,4,"Proportional","r",1.128595725,5,1,5.33333333333333
"1490",2223,9016,"BE",59,6,2,3,4,2,7,2,2,5,4,2,3,3,6,6,4,6,1,1,2,5,5,2,3,2,3,2,2,7,7,2,0,"Proportional","r",1.128595725,3,1,5.66666666666667
"1491",2224,9138,"BE",41,6,1,5,3,2,7,2,1,8,7,2,2,5,8,6,7,8,2,3,3,6,5,1,3,3,4,1,2,9,7,4,0,"Proportional","r",1.128595725,3,1,7.33333333333333
"1492",2225,9152,"BE",64,6,2,5,3,2,5,2,2,2,2,2,1,5,0,0,2,5,2,2,2,5,5,4,1,1,1,2,4,0,2,2,0,"Proportional","r",1.128595725,9,1,0.333333333333333
"1493",2227,9200,"BE",44,7,2,0,3,2,9,2,1,7,7,1,1,3,4,5,4,9,1,1,1,8,6,1,3,3,3,1,1,8,8,2,0,"Proportional","r",1.128595725,2,1,6.33333333333333
"1494",2228,9302,"BE",25,7,2,6,3,2,5,2,2,4,6,2,4,4,5,5,4,6,2,2,2,5,5,2,2,2,3,1,1,7,5,3,0,"Proportional","r",1.128595725,2,1,3.33333333333333
"1495",2229,9382,"BE",34,6,1,1,3,2,6,1,2,4,4,2,2,1,6,5,4,5,2,2,2,5,5,2,1,1,2,2,2,9,7,5,0,"Proportional","r",1.128595725,2,1,6
"1496",2230,9408,"BE",65,2,2,5,4,2,6,1,1,7,7,2,4,4,5,5,6,6,2,2,3,5,7,3,2,1,3,1,4,7,6,3,0,"Proportional","r",1.128595725,8,1,5
"1497",2231,9448,"BE",38,3,1,1,4,2,7,2,2,6,4,2,2,5,4,4,4,3,2,2,2,3,5,4,1,2,2,1,2,3,7,3,0,"Proportional","r",1.128595725,3,1,1
"1498",2232,9574,"BE",61,3,2,8,4,2,5,2,2,7,8,4,2,7,5,5,7,5,2,2,2,6,5,3,3,2,3,2,2,7,6,2,0,"Proportional","r",1.128595725,9,1,6.33333333333333
"1499",2233,9591,"BE",69,1,2,9,4,2,7,1,1,6,7,2,3,5,6,7,6,6,2,2,2,6,4,3,3,2,3,2,2,7,5,2,0,"Proportional","r",1.128595725,8,1,5.66666666666667
"1500",2234,9659,"BE",50,5,1,5,1,2,4,2,3,2,4,2,2,2,5,6,2,5,3,3,3,3,4,3,2,2,4,1,1,6,2,2,0,"Proportional","r",1.128595725,5,1,2.66666666666667
"1501",2235,9699,"BE",56,3,2,7,4,2,7,2,2,7,8,1,3,6,6,7,6,6,1,1,1,7,8,2,3,2,2,1,1,9,8,3,0,"Proportional","r",1.128595725,3,1,7
"1502",2236,9714,"BE",90,1,1,9,4,1,4,2,1,9,8,2,2,7,4,3,8,2,2,2,2,5,6,2,3,1,3,2,5,9,2,1,0,"Proportional","r",1.128595725,8,1,4.66666666666667
"1503",2237,9764,"BE",80,6,2,0,2,2,5,2,2,6,7,3,2,7,7,7,5,9,1,2,1,7,5,2,2,3,2,1,3,9,9,2,0,"Proportional","r",1.128595725,1,1,5
"1504",2238,9767,"BE",38,7,1,2,1,2,3,1,4,2,3,2,3,3,6,8,2,10,1,1,1,7,6,2,2,2,2,1,1,5,8,1,4,"Proportional","r",1.128595725,9,1,3
"1505",2239,9916,"BE",26,5,1,2,3,2,4,2,2,4,6,3,2,6,5,5,5,4,2,2,2,4,5,2,2,3,3,2,1,4,4,2,0,"Proportional","r",1.128595725,3,1,5
"1506",2240,9959,"BE",25,2,1,0,1,2,1,1,3,7,6,2,3,4,7,2,6,6,4,4,4,3,3,1,1,1,3,4,4,4,3,2,0,"Proportional","r",1.128595725,6,2,6
"1507",2241,9961,"BE",64,7,2,6,2,2,10,2,1,3,7,4,4,7,5,6,5,9,1,2,2,8,5,1,2,2,3,2,2,9,6,3,0,"Proportional","r",1.128595725,3,1,4.66666666666667
"1508",2242,9990,"BE",30,6,2,2,3,2,8,2,2,7,3,2,4,6,8,8,5,3,2,3,2,3,5,3,4,3,3,2,2,8,4,2,0,"Proportional","r",1.128595725,2,1,7
"1509",2243,9996,"BE",65,6,1,0,3,2,7,2,1,7,6,3,4,7,3,5,4,7,1,2,2,7,5,2,3,2,4,1,1,8,8,2,0,"Proportional","r",1.128595725,2,1,5
"1510",2244,10006,"BE",62,6,2,1,4,2,8,2,1,8,8,2,4,3,5,5,7,7,1,1,1,9,5,2,4,4,5,1,2,7,8,3,0,"Proportional","r",1.128595725,3,1,5
"1511",2245,10033,"BE",63,4,2,0,4,2,10,2,1,9,8,3,4,4,9,8,8,4,1,2,2,6,5,2,3,3,4,1,1,8,7,2,0,"Proportional","r",1.128595725,1,1,7.33333333333333
"1512",2246,10224,"BE",55,2,2,9,4,2,1,1,4,3,3,1,4,3,4,7,3,4,2,2,3,1,5,3,1,2,2,1,3,8,8,1,4,"Proportional","r",1.128595725,9,1,2
"1513",2247,10346,"BE",34,7,1,3,3,2,8,2,2,2,6,2,4,3,2,5,1,8,1,1,2,8,6,2,2,1,3,1,1,5,7,1,0,"Proportional","r",1.128595725,2,1,1.33333333333333
"1514",2248,10369,"BE",20,4,2,3,4,2,5,2,2,8,8,3,4,5,8,9,7,5,2,2,2,5,6,3,2,2,3,1,1,6,7,3,4,"Proportional","r",1.128595725,5,1,8
"1515",2249,10408,"BE",28,4,2,2,3,2,7,1,2,8,8,2,2,6,5,6,6,6,2,2,2,5,7,3,2,2,1,3,4,6,8,2,0,"Proportional","r",1.128595725,1,1,4
"1516",2250,10421,"BE",67,6,2,6,4,2,6,2,1,6,7,1,1,5,5,5,6,6,1,1,1,7,7,3,1,1,4,1,1,6,7,2,4,"Proportional","r",1.128595725,1,1,5.66666666666667
"1517",2251,10511,"BE",83,4,1,8,2,2,7,2,2,7,6,4,2,8,8,8,6,9,3,3,2,5,3,2,2,2,2,4,5,8,3,2,0,"Proportional","r",1.128595725,2,1,4.33333333333333
"1518",2252,10581,"BE",40,2,1,4,4,2,8,2,1,5,6,4,5,6,2,5,6,6,1,2,2,6,5,2,2,2,4,1,2,7,5,2,0,"Proportional","r",1.128595725,7,1,4.66666666666667
"1519",2253,10619,"BE",62,1,2,10,3,2,2,2,2,0,2,1,1,9,0,0,1,1,3,3,3,1,1,4,1,1,1,2,3,3,1,1,0,"Proportional","r",1.128595725,8,2,0
"1520",2254,10697,"BE",34,6,2,0,4,2,7,2,2,2,4,1,1,3,4,4,4,7,1,1,1,9,8,2,2,2,1,1,1,7,10,1,0,"Proportional","r",1.128595725,2,1,2.66666666666667
"1521",2255,10828,"BE",39,7,1,0,3,2,4,2,1,7,7,4,4,3,3,7,5,4,2,3,3,7,5,2,3,3,3,1,2,6,5,2,4,"Proportional","r",1.128595725,2,1,4
"1522",2256,10988,"BE",56,4,1,6,3,2,8,2,2,5,5,1,3,5,2,3,0,5,2,2,3,3,5,3,1,1,2,1,1,9,5,1,0,"Proportional","r",1.128595725,7,1,2
"1523",2258,11086,"BE",84,4,2,3,4,2,4,2,2,4,5,2,1,3,6,7,1,10,2,2,2,6,5,3,1,2,2,1,4,8,4,2,0,"Proportional","r",1.128595725,4,1,1.33333333333333
"1524",2259,11129,"BE",49,7,2,0,4,2,6,1,2,6,8,1,2,2,6,7,5,5,1,1,1,7,7,2,3,2,3,1,1,7,10,1,0,"Proportional","r",1.128595725,4,1,5.66666666666667
"1525",2260,11165,"BE",27,4,2,0,4,2,6,2,2,5,7,2,2,7,7,7,5,4,2,2,2,4,4,4,2,2,4,1,1,1,7,2,0,"Proportional","r",1.128595725,9,1,6
"1526",2261,11173,"BE",26,7,1,6,2,2,8,1,1,8,8,4,2,4,8,8,7,8,2,2,2,5,5,2,3,3,4,1,1,6,7,2,0,"Proportional","r",1.128595725,4,1,7.66666666666667
"1527",2262,11180,"BE",40,7,1,0,1,2,4,1,1,6,7,4,2,6,6,5,5,8,1,1,1,7,6,2,3,3,3,1,1,1,6,2,0,"Proportional","r",1.128595725,2,1,3.66666666666667
"1528",2263,11213,"BE",52,6,1,4,4,2,8,2,2,6,8,3,5,5,5,7,6,3,2,2,2,7,6,3,2,2,3,1,1,4,7,3,0,"Proportional","r",1.128595725,2,1,5.66666666666667
"1529",2265,11296,"BE",55,4,1,10,1,2,2,2,1,8,8,4,1,10,8,9,8,7,2,4,2,10,8,4,2,2,5,5,1,7,7,1,0,"Proportional","r",1.128595725,4,1,10
"1530",2266,11321,"BE",50,3,1,0,1,2,6,2,2,7,8,2,2,7,5,5,8,6,3,3,2,3,3,3,3,2,3,2,3,7,3,2,0,"Proportional","r",1.128595725,8,1,6
"1531",2267,11439,"BE",79,4,2,6,4,2,2,2,4,6,6,3,2,6,6,5,5,5,2,3,3,3,5,4,3,1,2,1,1,8,2,2,0,"Proportional","r",1.128595725,9,1,5.66666666666667
"1532",2268,11484,"BE",27,5,1,8,3,2,10,2,1,6,6,2,5,3,8,8,6,5,1,1,1,6,5,3,1,2,3,1,1,7,7,1,3,"Proportional","r",1.128595725,1,1,5
"1533",2270,11524,"BE",42,5,2,6,4,2,6,1,1,6,7,2,2,6,7,7,6,4,2,2,2,5,4,3,2,3,4,1,1,8,4,1,0,"Proportional","r",1.128595725,4,1,6.33333333333333
"1534",2273,11575,"BE",29,6,2,8,3,2,4,2,1,6,7,2,4,3,6,4,5,5,2,2,1,7,5,3,2,2,3,2,2,5,4,1,0,"Proportional","r",1.128595725,9,1,4.33333333333333
"1535",2275,11617,"BE",56,4,2,0,3,2,7,2,1,8,7,2,2,1,8,8,2,4,2,2,2,8,8,1,2,3,3,2,2,8,8,1,0,"Proportional","r",1.128595725,3,1,7
"1536",2276,12104,"BE",63,6,2,2,4,2,5,1,1,1,5,1,4,5,2,4,5,9,2,2,4,3,6,4,1,2,2,1,1,6,3,1,0,"Proportional","r",1.128595725,2,1,2
"1537",2277,12316,"BE",69,7,1,0,3,2,3,2,2,7,4,1,1,0,0,6,0,0,1,1,1,9,8,1,2,1,4,1,1,8,8,1,0,"Proportional","r",1.128595725,2,2,0
"1538",2278,12328,"BE",45,7,1,3,4,2,8,1,1,8,7,2,2,6,5,6,7,6,2,2,2,7,7,1,3,4,3,1,1,8,7,2,0,"Proportional","r",1.128595725,2,1,6.33333333333333
"1539",2280,12433,"BE",54,4,1,3,4,2,4,2,2,10,9,2,2,9,9,10,7,9,2,2,2,8,4,3,4,4,4,2,3,8,6,2,0,"Proportional","r",1.128595725,8,1,8
"1540",2282,12598,"BE",49,2,1,3,2,2,5,2,2,2,6,1,4,10,0,5,7,1,3,4,4,0,2,3,1,2,2,1,1,9,5,1,0,"Proportional","r",1.128595725,3,2,1.66666666666667
"1541",2283,12612,"BE",63,7,1,7,4,2,5,1,2,7,8,2,4,3,6,6,4,8,1,1,1,5,5,2,4,3,3,1,3,6,7,3,0,"Proportional","r",1.128595725,1,1,5.33333333333333
"1542",2284,12642,"BE",37,7,1,0,3,2,6,1,1,7,8,2,4,4,6,9,6,7,2,2,2,7,5,2,3,4,3,2,1,8,5,2,0,"Proportional","r",1.128595725,2,1,7.33333333333333
"1543",2285,12755,"BE",80,2,2,7,1,2,2,2,2,6,7,2,2,9,7,4,6,8,3,4,3,4,5,2,2,1,3,2,2,8,5,1,0,"Proportional","r",1.128595725,4,1,6.33333333333333
"1544",2286,12772,"BE",24,5,1,0,4,2,10,2,2,6,8,2,2,5,6,6,6,8,2,2,2,8,6,4,3,2,3,2,2,4,5,3,0,"Proportional","r",1.128595725,3,1,5.33333333333333
"1545",2288,12898,"BE",29,6,1,6,4,2,8,2,1,6,7,3,2,6,7,8,6,9,1,1,1,6,5,2,3,3,4,1,2,4,7,2,0,"Proportional","r",1.128595725,2,1,6
"1546",2290,12998,"BE",63,2,1,7,4,2,3,2,2,4,4,2,1,5,2,2,5,5,3,4,4,2,1,3,3,1,3,1,1,7,6,2,0,"Proportional","r",1.128595725,7,2,3.66666666666667
"1547",2291,13007,"BE",53,2,2,7,3,2,6,1,2,5,5,2,2,7,5,5,5,6,2,2,2,5,5,2,3,2,3,2,5,7,7,2,0,"Proportional","r",1.128595725,9,1,3.66666666666667
"1548",2292,13061,"BE",66,4,2,7,4,2,6,2,2,6,6,2,2,6,6,4,6,6,2,2,2,5,7,3,2,2,2,1,1,7,5,2,0,"Proportional","r",1.128595725,2,1,4.66666666666667
"1549",2293,13082,"BE",66,2,2,2,4,2,6,2,1,3,7,2,5,9,3,5,6,7,3,3,4,3,3,1,2,2,4,2,2,7,4,1,0,"Proportional","r",1.128595725,7,1,5.33333333333333
"1550",2294,13143,"BE",48,4,2,9,5,2,4,2,2,4,4,2,2,5,3,4,4,7,2,2,2,5,6,3,2,2,4,1,1,5,5,2,0,"Proportional","r",1.128595725,1,1,3
"1551",2296,13225,"BE",31,6,2,8,3,2,8,2,2,7,8,2,4,5,7,7,7,7,1,2,2,7,7,3,3,3,3,1,1,7,7,2,4,"Proportional","r",1.128595725,3,1,6.66666666666667
"1552",2297,13337,"BE",58,6,1,6,4,2,9,2,1,6,7,5,5,7,3,7,5,8,1,2,2,7,2,3,2,3,3,1,4,8,6,1,0,"Proportional","r",1.128595725,3,1,4
"1553",2299,13389,"BE",52,4,1,8,4,2,9,1,2,9,7,1,1,5,7,7,9,7,2,2,2,7,7,2,3,2,4,1,1,9,8,1,0,"Proportional","r",1.128595725,2,1,7.33333333333333
"1554",2300,13423,"BE",62,6,1,0,5,2,4,2,2,5,7,1,4,3,4,5,4,8,1,2,2,6,6,2,2,3,3,1,2,8,8,2,0,"Proportional","r",1.128595725,2,1,5.33333333333333
"1555",2301,13485,"BE",28,7,2,1,3,2,8,2,1,7,6,1,4,4,5,7,4,9,1,1,1,7,6,1,3,3,3,1,1,5,8,2,0,"Proportional","r",1.128595725,2,1,5.66666666666667
"1556",2302,13490,"BE",56,4,1,10,4,2,8,1,1,6,7,3,2,9,6,6,6,1,2,2,4,0,4,2,2,3,5,2,4,10,7,2,0,"Proportional","r",1.128595725,1,1,5
"1557",2304,13648,"BE",33,2,1,3,3,2,6,1,3,4,6,2,2,3,6,7,4,3,2,2,2,6,6,3,1,1,3,2,3,7,3,2,0,"Proportional","r",1.128595725,9,1,5.33333333333333
"1558",2306,13749,"BE",40,7,1,5,4,2,8,2,2,6,7,1,2,2,6,5,5,7,1,1,1,7,8,1,3,3,3,1,1,8,8,3,0,"Proportional","r",1.128595725,2,1,5.66666666666667
"1559",2308,13869,"BE",28,6,1,1,4,2,6,2,1,5,6,2,2,6,6,6,6,8,2,3,3,7,3,2,2,2,4,1,1,3,8,1,0,"Proportional","r",1.128595725,2,1,5
"1560",2309,13870,"BE",40,4,2,2,3,2,5,2,3,6,6,1,2,5,4,4,5,7,3,4,3,2,3,2,3,2,3,1,1,5,3,4,0,"Proportional","r",1.128595725,9,1,4.66666666666667
"1561",2310,13947,"BE",44,7,1,8,4,2,10,2,1,8,8,1,1,7,8,7,6,5,1,1,1,7,5,1,3,3,4,1,1,6,9,1,0,"Proportional","r",1.128595725,2,1,6
"1562",2311,14022,"BE",70,4,1,2,4,2,4,2,2,6,4,1,2,6,0,7,3,2,2,3,4,5,5,3,1,1,4,1,1,6,7,1,0,"Proportional","r",1.128595725,7,2,3
"1563",2312,14046,"BE",27,6,1,0,4,2,8,2,2,7,2,5,3,5,5,5,2,3,2,2,2,2,5,3,3,4,4,1,1,10,8,1,0,"Proportional","r",1.128595725,6,1,5
"1564",2313,14120,"BE",46,6,1,0,5,2,9,2,1,8,6,1,2,1,8,6,2,9,1,1,1,8,5,1,4,5,4,1,1,8,8,1,0,"Proportional","r",1.128595725,2,1,8
"1565",2314,14149,"BE",46,7,1,2,2,2,5,2,2,5,5,2,4,7,7,6,7,9,2,2,2,7,3,2,4,3,4,2,4,2,7,1,0,"Proportional","r",1.128595725,2,1,6.66666666666667
"1566",2315,14300,"BE",67,1,2,7,3,2,8,1,2,6,6,2,2,4,5,5,6,5,2,3,3,5,5,3,2,1,3,2,3,8,4,2,0,"Proportional","r",1.128595725,7,1,4.33333333333333
"1567",2318,14454,"BE",31,5,1,6,1,2,6,1,2,7,5,2,2,3,7,7,6,8,2,2,2,6,6,3,3,2,2,2,2,6,8,2,0,"Proportional","r",1.128595725,7,1,5
"1568",2319,14478,"BE",26,6,1,0,4,2,8,2,2,8,8,4,5,8,6,6,4,5,1,1,1,2,4,1,2,2,3,1,2,6,8,2,0,"Proportional","r",1.128595725,4,1,3
"1569",2320,14609,"BE",86,2,2,10,4,1,4,2,2,5,5,3,3,4,9,9,7,9,1,1,1,7,10,2,3,1,5,2,2,7,9,1,4,"Proportional","r",1.128595725,4,1,5
"1570",2321,14620,"BE",42,6,2,8,3,1,4,1,2,6,5,3,2,5,4,4,5,6,2,2,2,5,7,3,3,1,3,2,5,7,8,2,0,"Proportional","r",1.128595725,9,1,3.66666666666667
"1571",2322,14779,"BE",66,4,1,10,1,2,7,2,1,3,6,3,4,4,7,8,5,7,1,2,2,4,5,1,2,2,2,2,2,9,8,2,0,"Proportional","r",1.128595725,3,1,1.66666666666667
"1572",2323,14852,"BE",63,6,1,4,4,2,8,2,1,7,6,2,4,5,6,7,5,7,2,2,2,6,5,1,3,2,4,1,2,6,8,1,0,"Proportional","r",1.128595725,2,1,6
"1573",2324,14930,"BE",69,2,2,10,1,2,2,1,4,5,5,2,2,4,5,5,5,4,2,2,2,6,6,3,2,2,3,2,4,8,7,2,0,"Proportional","r",1.128595725,3,1,5.66666666666667
"1574",2326,15078,"BE",60,2,1,0,5,2,6,2,1,3,7,3,1,8,1,2,3,8,1,1,1,8,3,4,1,1,2,1,1,0,5,2,0,"Proportional","r",1.128595725,3,1,2
"1575",2327,15134,"BE",54,6,1,0,3,2,10,2,1,6,7,1,3,4,7,7,6,10,2,2,2,6,7,2,2,2,4,1,1,8,7,2,0,"Proportional","r",1.128595725,2,1,6
"1576",2328,15144,"BE",73,3,1,0,1,2,3,2,2,4,4,2,2,4,0,3,2,2,2,2,2,6,5,1,2,2,3,1,2,7,8,1,0,"Proportional","r",1.128595725,2,1,4.66666666666667
"1577",2329,15150,"BE",79,2,1,5,3,2,2,2,3,2,1,1,2,5,1,2,0,5,2,3,3,3,1,3,1,1,2,3,4,10,1,1,0,"Proportional","r",1.128595725,7,2,0.333333333333333
"1578",2330,15209,"BE",48,2,2,6,2,2,2,1,3,4,3,1,4,4,3,3,5,5,1,3,2,3,4,3,1,2,3,2,4,8,4,4,0,"Proportional","r",1.128595725,9,2,3.33333333333333
"1579",2332,15309,"BE",48,5,2,0,4,2,3,1,2,3,3,1,2,7,3,3,3,7,2,2,2,5,6,2,2,2,2,1,1,6,5,2,0,"Proportional","r",1.128595725,7,1,3
"1580",2334,15541,"BE",59,6,1,10,4,2,9,2,1,7,7,2,2,8,5,6,8,9,2,2,2,5,5,1,3,3,3,2,2,7,4,2,0,"Proportional","r",1.128595725,3,1,3
"1581",2335,15566,"BE",33,6,2,7,4,2,2,1,1,3,8,3,4,6,5,5,4,5,2,2,2,5,7,3,2,2,3,2,2,0,7,3,0,"Proportional","r",1.128595725,2,1,6
"1582",2336,15567,"BE",64,7,1,10,4,2,9,2,1,6,5,3,3,4,4,4,6,9,2,2,2,8,8,1,3,4,4,1,2,8,8,1,0,"Proportional","r",1.128595725,1,1,7
"1583",2338,15802,"BE",90,2,2,0,4,2,6,2,2,5,5,4,2,0,5,0,0,2,2,2,2,5,6,1,1,1,2,5,1,10,8,2,0,"Proportional","r",1.128595725,4,1,4.33333333333333
"1584",2339,15866,"BE",28,7,2,0,3,2,7,2,1,5,7,2,2,7,9,8,5,4,2,2,2,6,7,3,2,2,4,1,1,6,7,1,0,"Proportional","r",1.128595725,2,1,4.66666666666667
"1585",2340,15896,"BE",68,2,2,7,3,2,3,2,2,5,6,1,2,6,3,4,3,4,2,3,3,2,3,3,1,2,3,2,3,4,3,3,0,"Proportional","r",1.128595725,3,1,3.33333333333333
"1586",2341,15958,"BE",53,2,1,5,4,2,5,1,2,4,7,3,4,5,0,0,2,1,3,4,4,2,0,2,1,1,2,2,4,10,1,2,3,"Proportional","r",1.128595725,7,1,2.33333333333333
"1587",2342,16030,"BE",72,4,1,0,4,2,10,2,1,6,9,5,5,6,6,6,3,8,3,4,3,7,1,2,3,2,4,2,3,9,5,2,0,"Proportional","r",1.128595725,2,1,4.66666666666667
"1588",2343,16051,"BE",49,1,1,5,3,1,6,1,2,4,7,2,2,8,3,3,5,2,3,3,3,3,2,2,3,3,3,2,4,7,4,2,0,"Proportional","r",1.128595725,9,1,3.33333333333333
"1589",2344,16094,"BE",25,4,1,1,3,2,6,2,3,3,4,2,4,4,6,6,2,6,2,2,2,7,5,3,2,2,3,1,1,9,7,3,0,"Proportional","r",1.128595725,9,1,3.33333333333333
"1590",2345,16140,"BE",34,7,1,1,1,2,2,2,2,6,6,2,2,5,6,5,8,3,2,2,2,3,6,4,1,1,4,2,2,5,8,5,0,"Proportional","r",1.128595725,2,1,5
"1591",2346,16247,"BE",34,4,1,0,3,2,7,1,2,6,5,2,2,3,5,7,6,6,2,2,2,3,5,2,1,1,1,2,2,8,6,2,0,"Proportional","r",1.128595725,3,1,5.66666666666667
"1592",2347,16263,"BE",50,7,1,1,4,2,8,2,1,4,7,2,4,5,6,8,4,8,2,2,2,6,7,3,3,2,4,2,1,7,8,2,0,"Proportional","r",1.128595725,2,1,3.66666666666667
"1593",2348,16288,"BE",34,7,2,0,4,2,6,1,2,4,5,1,1,2,6,5,4,6,1,1,1,8,5,3,2,2,2,1,1,6,7,1,4,"Proportional","r",1.128595725,3,1,4
"1594",2349,16290,"BE",88,6,1,7,3,2,4,2,2,6,6,2,2,2,5,5,7,6,2,2,2,5,5,3,3,1,3,2,3,7,3,3,0,"Proportional","r",1.128595725,1,1,5
"1595",2350,16442,"BE",30,2,1,0,3,2,3,1,2,7,3,2,2,0,5,5,6,7,2,2,2,5,5,3,2,1,3,1,1,8,5,2,0,"Proportional","r",1.128595725,3,1,2.66666666666667
"1596",2351,16449,"BE",68,7,1,8,4,2,10,2,1,9,7,3,4,6,8,8,8,8,1,2,2,10,8,2,3,3,4,1,3,8,9,3,0,"Proportional","r",1.128595725,2,1,7.66666666666667
"1597",2352,16476,"BE",54,6,1,2,4,2,9,2,1,8,7,2,4,8,7,7,8,7,3,3,3,4,5,2,3,3,4,1,2,7,6,2,0,"Proportional","r",1.128595725,2,1,7
"1598",2354,16577,"BE",40,4,1,9,3,2,7,2,2,5,2,2,4,4,5,4,2,5,1,1,2,5,4,2,2,2,5,1,3,8,8,3,0,"Proportional","r",1.128595725,2,1,4.66666666666667
"1599",2355,16804,"BE",23,5,1,7,4,2,8,2,2,1,6,1,4,4,1,1,1,5,3,3,3,4,6,4,2,3,1,3,2,3,9,1,0,"Proportional","r",1.128595725,7,1,0.333333333333333
"1600",2356,16832,"BE",72,2,2,7,5,2,3,2,3,6,7,2,2,7,5,6,6,7,2,3,3,6,7,2,3,3,3,2,2,7,6,1,0,"Proportional","r",1.128595725,9,1,6
"1601",2357,16843,"BE",31,2,1,8,1,1,1,1,3,5,0,2,3,5,0,5,5,5,2,3,3,5,0,4,2,1,1,2,2,7,0,3,4,"Proportional","r",1.128595725,5,1,1.33333333333333
"1602",2358,16934,"BE",31,6,2,6,4,2,8,2,1,5,6,3,4,7,7,7,6,5,2,2,2,6,7,3,2,2,4,2,2,8,7,3,0,"Proportional","r",1.128595725,8,1,6.33333333333333
"1603",2359,16953,"BE",80,4,1,0,1,2,1,1,2,9,6,1,2,6,2,2,6,0,1,2,2,6,6,3,1,1,3,1,1,5,7,3,4,"Proportional","r",1.128595725,3,1,3
"1604",2360,17150,"BE",34,4,1,9,3,2,7,1,4,5,2,1,2,6,3,3,3,4,2,1,1,5,3,2,1,1,2,2,3,9,5,2,0,"Proportional","r",1.128595725,3,1,3.66666666666667
"1605",2362,17323,"BE",53,6,2,8,4,2,9,2,1,6,6,1,1,5,7,7,7,7,1,1,1,6,7,3,2,3,3,1,3,7,7,1,0,"Proportional","r",1.128595725,3,1,6
"1606",2363,17325,"BE",31,5,1,2,4,2,3,2,2,2,5,2,1,4,0,0,6,2,2,4,4,7,8,4,2,1,2,1,2,6,5,2,4,"Proportional","r",1.128595725,1,1,1.33333333333333
"1607",2364,17384,"BE",46,7,1,5,3,2,9,2,1,4,6,1,2,5,6,6,5,6,2,2,2,4,9,3,1,3,3,2,2,7,6,3,0,"Proportional","r",1.128595725,1,1,4
"1608",2365,17435,"BE",24,6,1,0,1,2,6,1,2,7,5,2,4,3,9,9,7,6,2,2,2,7,5,1,2,2,3,1,1,9,10,1,0,"Proportional","r",1.128595725,3,1,4
"1609",2366,17486,"BE",39,6,2,6,5,2,2,1,4,7,8,2,4,8,2,10,5,0,1,2,2,7,5,2,2,3,5,1,1,8,3,4,0,"Proportional","r",1.128595725,3,1,4.66666666666667
"1610",2367,17594,"BE",26,4,1,5,4,2,4,2,1,0,6,4,4,7,0,2,0,5,2,2,2,0,0,2,1,1,1,1,1,5,0,4,0,"Proportional","r",1.128595725,2,1,0
"1611",2368,17601,"BE",67,6,2,7,2,2,7,1,1,7,8,2,3,8,7,7,7,8,1,2,2,6,6,1,3,2,3,1,1,7,7,3,0,"Proportional","r",1.128595725,3,1,6.33333333333333
"1612",2369,17622,"BE",25,6,1,0,1,2,8,2,2,4,7,2,2,4,6,0,3,6,2,2,2,7,8,2,2,2,3,2,3,5,10,5,0,"Proportional","r",1.128595725,2,1,1.66666666666667
"1613",2370,17628,"BE",53,2,1,0,3,2,7,2,2,2,1,2,2,0,0,0,2,5,2,2,2,3,3,2,2,2,1,2,2,9,4,3,0,"Proportional","r",1.128595725,1,1,0
